nickel	0,4,8.62738331464067e-05,0.00037102997922232116
niestrath	1,0,0.0001725476662928134,7.420599584446424e-05
nighttime	0,2,8.62738331464067e-05,0.0002226179875333927
nim	2,0,0.0002588214994392201,7.420599584446424e-05
nine	0,1,8.62738331464067e-05,0.00014841199168892847
njwa	1,0,0.0001725476662928134,7.420599584446424e-05
nom	6,0,0.0006039168320248468,7.420599584446424e-05
none	0,2,8.62738331464067e-05,0.0002226179875333927
north	8,3,0.0007764644983176603,0.00029682398337785694
norton	0,3,8.62738331464067e-05,0.00029682398337785694
nospam	0,1,8.62738331464067e-05,0.00014841199168892847
note	3,4,0.0003450953325856268,0.00037102997922232116
nothing	2,2,0.0002588214994392201,0.0002226179875333927
notice	2,1,0.0002588214994392201,0.00014841199168892847
notiffiyved	0,1,8.62738331464067e-05,0.00014841199168892847
notification	1,0,0.0001725476662928134,7.420599584446424e-05
nov	5,0,0.0005176429988784402,7.420599584446424e-05
nrg	1,0,0.0001725476662928134,7.420599584446424e-05
ns	0,1,8.62738331464067e-05,0.00014841199168892847
num	0,1,8.62738331464067e-05,0.00014841199168892847
numerous	1,0,0.0001725476662928134,7.420599584446424e-05
o	1,5,0.0001725476662928134,0.0004452359750667854
oak	0,1,8.62738331464067e-05,0.00014841199168892847
obligations	0,1,8.62738331464067e-05,0.00014841199168892847
observations	2,0,0.0002588214994392201,7.420599584446424e-05
occur	0,1,8.62738331464067e-05,0.00014841199168892847
oceania	0,1,8.62738331464067e-05,0.00014841199168892847
odin	0,1,8.62738331464067e-05,0.00014841199168892847
oem	0,3,8.62738331464067e-05,0.00029682398337785694
of	188,252,0.016305754464670866,0.01877411694864945
off	3,3,0.0003450953325856268,0.00029682398337785694
offices	2,0,0.0002588214994392201,7.420599584446424e-05
often	0,4,8.62738331464067e-05,0.00037102997922232116
oil	1,0,0.0001725476662928134,7.420599584446424e-05
oilshale	0,1,8.62738331464067e-05,0.00014841199168892847
olson	2,0,0.0002588214994392201,7.420599584446424e-05
ongoing	2,0,0.0002588214994392201,7.420599584446424e-05
online	0,14,8.62738331464067e-05,0.0011130899376669634
only	9,16,0.000862738331464067,0.0012615019293558919
oo	0,5,8.62738331464067e-05,0.0004452359750667854
operational	4,0,0.0004313691657320335,7.420599584446424e-05
operations	29,0,0.0025882149943922007,7.420599584446424e-05
opportunity	2,5,0.0002588214994392201,0.0004452359750667854
opt	0,2,8.62738331464067e-05,0.0002226179875333927
options	2,0,0.0002588214994392201,7.420599584446424e-05
or	41,88,0.003623500992149081,0.0066043336301573165
orange	0,1,8.62738331464067e-05,0.00014841199168892847
order	6,33,0.0006039168320248468,0.0025230038587117838
ordered	5,0,0.0005176429988784402,7.420599584446424e-05
organizational	1,0,0.0001725476662928134,7.420599584446424e-05
orgoto	0,1,8.62738331464067e-05,0.00014841199168892847
originator	2,0,0.0002588214994392201,7.420599584446424e-05
orleantraders	0,1,8.62738331464067e-05,0.00014841199168892847
other	13,19,0.0012078336640496937,0.0014841199168892847
our	24,39,0.0021568458286601675,0.0029682398337785693
outdated	0,1,8.62738331464067e-05,0.00014841199168892847
outline	2,0,0.0002588214994392201,7.420599584446424e-05
outside	1,0,0.0001725476662928134,7.420599584446424e-05
outstanding	2,1,0.0002588214994392201,0.00014841199168892847
over	14,24,0.0012941074971961003,0.0018551498961116059
overpaying	0,1,8.62738331464067e-05,0.00014841199168892847
overuse	0,1,8.62738331464067e-05,0.00014841199168892847
owner	0,2,8.62738331464067e-05,0.0002226179875333927
oxidation	0,1,8.62738331464067e-05,0.00014841199168892847
oxley	3,0,0.0003450953325856268,7.420599584446424e-05
oxx	0,1,8.62738331464067e-05,0.00014841199168892847
ozarka	1,0,0.0001725476662928134,7.420599584446424e-05
pages	0,9,8.62738331464067e-05,0.0007420599584446423
paid	3,2,0.0003450953325856268,0.0002226179875333927
paidtosurf	0,2,8.62738331464067e-05,0.0002226179875333927
pamela	2,0,0.0002588214994392201,7.420599584446424e-05
panel	0,1,8.62738331464067e-05,0.00014841199168892847
pangs	0,1,8.62738331464067e-05,0.00014841199168892847
papers	0,1,8.62738331464067e-05,0.00014841199168892847
paragraphs	0,8,8.62738331464067e-05,0.0006678539626001781
parents	1,0,0.0001725476662928134,7.420599584446424e-05
particularly	2,1,0.0002588214994392201,0.00014841199168892847
partners	2,1,0.0002588214994392201,0.00014841199168892847
paso	2,0,0.0002588214994392201,7.420599584446424e-05
path	1,0,0.0001725476662928134,7.420599584446424e-05
pay	1,3,0.0001725476662928134,0.00029682398337785694
paying	2,0,0.0002588214994392201,7.420599584446424e-05
payroll	5,0,0.0005176429988784402,7.420599584446424e-05
pbem	0,1,8.62738331464067e-05,0.00014841199168892847
pcenergy	3,0,0.0003450953325856268,7.420599584446424e-05
peace	0,3,8.62738331464067e-05,0.00029682398337785694
peaking	0,1,8.62738331464067e-05,0.00014841199168892847
peers	1,0,0.0001725476662928134,7.420599584446424e-05
people	4,24,0.0004313691657320335,0.0018551498961116059
per	1,7,0.0001725476662928134,0.0005936479667557139
performance	5,2,0.0005176429988784402,0.0002226179875333927
performer	0,2,8.62738331464067e-05,0.0002226179875333927
person	2,12,0.0002588214994392201,0.000964677945978035
perspective	7,0,0.0006901906651712536,7.420599584446424e-05
pest	0,1,8.62738331464067e-05,0.00014841199168892847
pgm	0,1,8.62738331464067e-05,0.00014841199168892847
ph	1,2,0.0001725476662928134,0.0002226179875333927
photoshop	0,3,8.62738331464067e-05,0.00029682398337785694
physical	4,0,0.0004313691657320335,7.420599584446424e-05
physicians	0,1,8.62738331464067e-05,0.00014841199168892847
pibrochs	0,1,8.62738331464067e-05,0.00014841199168892847
pick	2,1,0.0002588214994392201,0.00014841199168892847
pictures	1,7,0.0001725476662928134,0.0005936479667557139
pilot	6,0,0.0006039168320248468,7.420599584446424e-05
plant	1,1,0.0001725476662928134,0.00014841199168892847
planted	1,0,0.0001725476662928134,7.420599584446424e-05
played	0,1,8.62738331464067e-05,0.00014841199168892847
points	1,2,0.0001725476662928134,0.0002226179875333927
pops	1,1,0.0001725476662928134,0.00014841199168892847
popular	0,1,8.62738331464067e-05,0.00014841199168892847
position	5,1,0.0005176429988784402,0.00014841199168892847
possibly	1,0,0.0001725476662928134,7.420599584446424e-05
powerquest	0,1,8.62738331464067e-05,0.00014841199168892847
pray	0,1,8.62738331464067e-05,0.00014841199168892847
prbolem	0,1,8.62738331464067e-05,0.00014841199168892847
pre	0,1,8.62738331464067e-05,0.00014841199168892847
preferences	0,2,8.62738331464067e-05,0.0002226179875333927
premature	1,0,0.0001725476662928134,7.420599584446424e-05
premiums	0,2,8.62738331464067e-05,0.0002226179875333927
preposition	0,1,8.62738331464067e-05,0.00014841199168892847
presas	2,0,0.0002588214994392201,7.420599584446424e-05
presccription	0,1,8.62738331464067e-05,0.00014841199168892847
presumably	0,1,8.62738331464067e-05,0.00014841199168892847
prevatt	4,0,0.0004313691657320335,7.420599584446424e-05
previously	1,1,0.0001725476662928134,0.00014841199168892847
price	9,14,0.000862738331464067,0.0011130899376669634
pricked	0,1,8.62738331464067e-05,0.00014841199168892847
priicce	0,1,8.62738331464067e-05,0.00014841199168892847
priice	0,1,8.62738331464067e-05,0.00014841199168892847
principle	0,1,8.62738331464067e-05,0.00014841199168892847
priscilla	1,0,0.0001725476662928134,7.420599584446424e-05
problem	1,2,0.0001725476662928134,0.0002226179875333927
problematic	1,0,0.0001725476662928134,7.420599584446424e-05
proceed	0,2,8.62738331464067e-05,0.0002226179875333927
production	6,2,0.0006039168320248468,0.0002226179875333927
professionals	2,0,0.0002588214994392201,7.420599584446424e-05
profile	2,1,0.0002588214994392201,0.00014841199168892847
profit	0,5,8.62738331464067e-05,0.0004452359750667854
progress	2,0,0.0002588214994392201,7.420599584446424e-05
project	7,9,0.0006901906651712536,0.0007420599584446423
promised	0,1,8.62738331464067e-05,0.00014841199168892847
promising	0,1,8.62738331464067e-05,0.00014841199168892847
promote	0,2,8.62738331464067e-05,0.0002226179875333927
proposed	2,0,0.0002588214994392201,7.420599584446424e-05
provided	0,3,8.62738331464067e-05,0.00029682398337785694
providers	0,2,8.62738331464067e-05,0.0002226179875333927
providing	1,1,0.0001725476662928134,0.00014841199168892847
province	0,1,8.62738331464067e-05,0.00014841199168892847
prriicegreat	0,1,8.62738331464067e-05,0.00014841199168892847
pting	0,1,8.62738331464067e-05,0.00014841199168892847
public	1,0,0.0001725476662928134,7.420599584446424e-05
publicity	0,1,8.62738331464067e-05,0.00014841199168892847
published	0,3,8.62738331464067e-05,0.00029682398337785694
publishing	0,2,8.62738331464067e-05,0.0002226179875333927
pure	0,1,8.62738331464067e-05,0.00014841199168892847
put	3,8,0.0003450953325856268,0.0006678539626001781
pwarden	1,0,0.0001725476662928134,7.420599584446424e-05
qualified	0,1,8.62738331464067e-05,0.00014841199168892847
quality	4,8,0.0004313691657320335,0.0006678539626001781
question	0,7,8.62738331464067e-05,0.0005936479667557139
quickens	0,1,8.62738331464067e-05,0.00014841199168892847
quite	2,1,0.0002588214994392201,0.00014841199168892847
quitting	0,1,8.62738331464067e-05,0.00014841199168892847
r	2,13,0.0002588214994392201,0.0010388839418224993
rabey	1,0,0.0001725476662928134,7.420599584446424e-05
race	0,1,8.62738331464067e-05,0.00014841199168892847
ran	0,2,8.62738331464067e-05,0.0002226179875333927
randle	1,0,0.0001725476662928134,7.420599584446424e-05
randomly	0,1,8.62738331464067e-05,0.00014841199168892847
range	0,2,8.62738331464067e-05,0.0002226179875333927
rankings	1,0,0.0001725476662928134,7.420599584446424e-05
rare	0,1,8.62738331464067e-05,0.00014841199168892847
rat	0,2,8.62738331464067e-05,0.0002226179875333927
rated	0,2,8.62738331464067e-05,0.0002226179875333927
rates	2,3,0.0002588214994392201,0.00029682398337785694
rating	0,2,8.62738331464067e-05,0.0002226179875333927
ratio	0,1,8.62738331464067e-05,0.00014841199168892847
raymond	7,0,0.0006901906651712536,7.420599584446424e-05
rea	0,1,8.62738331464067e-05,0.00014841199168892847
reader	0,23,8.62738331464067e-05,0.0017809439002671415
real	0,10,8.62738331464067e-05,0.0008162659542891065
rear	0,1,8.62738331464067e-05,0.00014841199168892847
reason	2,3,0.0002588214994392201,0.00029682398337785694
rebel	0,2,8.62738331464067e-05,0.0002226179875333927
recently	4,0,0.0004313691657320335,7.420599584446424e-05
reception	1,0,0.0001725476662928134,7.420599584446424e-05
recipient	2,0,0.0002588214994392201,7.420599584446424e-05
recognition	0,1,8.62738331464067e-05,0.00014841199168892847
recommend	1,0,0.0001725476662928134,7.420599584446424e-05
recommendations	3,1,0.0003450953325856268,0.00014841199168892847
record	2,0,0.0002588214994392201,7.420599584446424e-05
recorded	0,1,8.62738331464067e-05,0.00014841199168892847
recovery	1,1,0.0001725476662928134,0.00014841199168892847
red	0,2,8.62738331464067e-05,0.0002226179875333927
redesign	0,2,8.62738331464067e-05,0.0002226179875333927
reduced	0,1,8.62738331464067e-05,0.00014841199168892847
reduces	0,2,8.62738331464067e-05,0.0002226179875333927
reflect	1,0,0.0001725476662928134,7.420599584446424e-05
reflected	1,0,0.0001725476662928134,7.420599584446424e-05
reflections	0,1,8.62738331464067e-05,0.00014841199168892847
regardless	3,0,0.0003450953325856268,7.420599584446424e-05
regards	4,0,0.0004313691657320335,7.420599584446424e-05
regina	0,6,8.62738331464067e-05,0.0005194419709112497
regional	8,0,0.0007764644983176603,7.420599584446424e-05
regions	4,1,0.0004313691657320335,0.00014841199168892847
regulations	3,0,0.0003450953325856268,7.420599584446424e-05
released	0,2,8.62738331464067e-05,0.0002226179875333927
releases	0,2,8.62738331464067e-05,0.0002226179875333927
reliantenergy	3,0,0.0003450953325856268,7.420599584446424e-05
remain	0,1,8.62738331464067e-05,0.00014841199168892847
remainder	2,0,0.0002588214994392201,7.420599584446424e-05
remaining	2,1,0.0002588214994392201,0.00014841199168892847
remind	0,1,8.62738331464067e-05,0.00014841199168892847
remove	0,4,8.62738331464067e-05,0.00037102997922232116
remunerate	0,1,8.62738331464067e-05,0.00014841199168892847
repeatedly	0,1,8.62738331464067e-05,0.00014841199168892847
replace	1,1,0.0001725476662928134,0.00014841199168892847
replies	0,1,8.62738331464067e-05,0.00014841199168892847
repling	1,0,0.0001725476662928134,7.420599584446424e-05
reportedly	1,0,0.0001725476662928134,7.420599584446424e-05
republicans	1,0,0.0001725476662928134,7.420599584446424e-05
request	3,8,0.0003450953325856268,0.0006678539626001781
require	2,0,0.0002588214994392201,7.420599584446424e-05
reread	0,1,8.62738331464067e-05,0.00014841199168892847
reserved	1,2,0.0001725476662928134,0.0002226179875333927
residue	1,0,0.0001725476662928134,7.420599584446424e-05
resolve	4,0,0.0004313691657320335,7.420599584446424e-05
resources	15,6,0.0013803813303425072,0.0005194419709112497
response	0,2,8.62738331464067e-05,0.0002226179875333927
responsibility	10,0,0.0009490121646104736,7.420599584446424e-05
restless	0,1,8.62738331464067e-05,0.00014841199168892847
results	1,3,0.0001725476662928134,0.00029682398337785694
resume	3,0,0.0003450953325856268,7.420599584446424e-05
retarding	0,1,8.62738331464067e-05,0.00014841199168892847
retire	1,1,0.0001725476662928134,0.00014841199168892847
return	5,2,0.0005176429988784402,0.0002226179875333927
returned	0,2,8.62738331464067e-05,0.0002226179875333927
rev	2,0,0.0002588214994392201,7.420599584446424e-05
revenue	2,0,0.0002588214994392201,7.420599584446424e-05
reversed	0,1,8.62738331464067e-05,0.00014841199168892847
revolutionary	0,1,8.62738331464067e-05,0.00014841199168892847
rewarding	0,2,8.62738331464067e-05,0.0002226179875333927
rge	0,1,8.62738331464067e-05,0.00014841199168892847
rhine	0,1,8.62738331464067e-05,0.00014841199168892847
rhinopez	0,1,8.62738331464067e-05,0.00014841199168892847
ride	2,0,0.0002588214994392201,7.420599584446424e-05
rightly	0,1,8.62738331464067e-05,0.00014841199168892847
rights	0,4,8.62738331464067e-05,0.00037102997922232116
rise	0,1,8.62738331464067e-05,0.00014841199168892847
risk	31,3,0.0027607626606850144,0.00029682398337785694
rita	3,0,0.0003450953325856268,7.420599584446424e-05
river	1,1,0.0001725476662928134,0.00014841199168892847
riverdeep	0,1,8.62738331464067e-05,0.00014841199168892847
rmation	0,1,8.62738331464067e-05,0.00014841199168892847
robert	6,1,0.0006039168320248468,0.00014841199168892847
rodney	1,0,0.0001725476662928134,7.420599584446424e-05
rodriguez	2,0,0.0002588214994392201,7.420599584446424e-05
rogram	0,1,8.62738331464067e-05,0.00014841199168892847
roll	0,1,8.62738331464067e-05,0.00014841199168892847
romantic	1,0,0.0001725476662928134,7.420599584446424e-05
romeo	1,0,0.0001725476662928134,7.420599584446424e-05
roof	0,2,8.62738331464067e-05,0.0002226179875333927
rosel	0,2,8.62738331464067e-05,0.0002226179875333927
rossman	0,12,8.62738331464067e-05,0.000964677945978035
round	0,1,8.62738331464067e-05,0.00014841199168892847
roxio	0,1,8.62738331464067e-05,0.00014841199168892847
rules	0,1,8.62738331464067e-05,0.00014841199168892847
ruling	2,0,0.0002588214994392201,7.420599584446424e-05
runkel	1,0,0.0001725476662928134,7.420599584446424e-05
rx	0,1,8.62738331464067e-05,0.00014841199168892847
saa	0,1,8.62738331464067e-05,0.00014841199168892847
saave	0,7,8.62738331464067e-05,0.0005936479667557139
said	0,2,8.62738331464067e-05,0.0002226179875333927
salaried	0,1,8.62738331464067e-05,0.00014841199168892847
sallen	1,0,0.0001725476662928134,7.420599584446424e-05
sally	23,0,0.0020705719955137606,7.420599584446424e-05
sam	3,0,0.0003450953325856268,7.420599584446424e-05
sample	0,6,8.62738331464067e-05,0.0005194419709112497
sandton	0,2,8.62738331464067e-05,0.0002226179875333927
sap	17,0,0.0015529289966353206,7.420599584446424e-05
saving	0,2,8.62738331464067e-05,0.0002226179875333927
say	1,2,0.0001725476662928134,0.0002226179875333927
saying	0,3,8.62738331464067e-05,0.00029682398337785694
scenario	1,0,0.0001725476662928134,7.420599584446424e-05
schafer	1,0,0.0001725476662928134,7.420599584446424e-05
schaffer	1,0,0.0001725476662928134,7.420599584446424e-05
scheduled	3,0,0.0003450953325856268,7.420599584446424e-05
scheduling	4,0,0.0004313691657320335,7.420599584446424e-05
school	0,1,8.62738331464067e-05,0.00014841199168892847
score	0,1,8.62738331464067e-05,0.00014841199168892847
scotty	1,0,0.0001725476662928134,7.420599584446424e-05
scout	1,0,0.0001725476662928134,7.420599584446424e-05
scratch	0,1,8.62738331464067e-05,0.00014841199168892847
sds	0,1,8.62738331464067e-05,0.00014841199168892847
searching	1,1,0.0001725476662928134,0.00014841199168892847
second	1,3,0.0001725476662928134,0.00029682398337785694
securitization	2,0,0.0002588214994392201,7.420599584446424e-05
security	1,5,0.0001725476662928134,0.0004452359750667854
seem	0,2,8.62738331464067e-05,0.0002226179875333927
seemed	1,1,0.0001725476662928134,0.00014841199168892847
selection	2,2,0.0002588214994392201,0.0002226179875333927
self	1,2,0.0001725476662928134,0.0002226179875333927
sell	0,5,8.62738331464067e-05,0.0004452359750667854
selling	1,7,0.0001725476662928134,0.0005936479667557139
sempra	1,0,0.0001725476662928134,7.420599584446424e-05
send	3,13,0.0003450953325856268,0.0010388839418224993
sending	0,1,8.62738331464067e-05,0.00014841199168892847
sergeev	5,0,0.0005176429988784402,7.420599584446424e-05
serve	0,5,8.62738331464067e-05,0.0004452359750667854
server	0,5,8.62738331464067e-05,0.0004452359750667854
service	2,32,0.0002588214994392201,0.0024487978628673196
settanni	1,0,0.0001725476662928134,7.420599584446424e-05
settingt	0,1,8.62738331464067e-05,0.00014841199168892847
setup	2,2,0.0002588214994392201,0.0002226179875333927
sex	0,1,8.62738331464067e-05,0.00014841199168892847
shakespeare	0,3,8.62738331464067e-05,0.00029682398337785694
share	3,4,0.0003450953325856268,0.00037102997922232116
sharply	0,1,8.62738331464067e-05,0.00014841199168892847
sheila	4,0,0.0004313691657320335,7.420599584446424e-05
shirley	18,0,0.0016392028297817272,7.420599584446424e-05
shortly	0,1,8.62738331464067e-05,0.00014841199168892847
shoulder	0,1,8.62738331464067e-05,0.00014841199168892847
showcase	0,9,8.62738331464067e-05,0.0007420599584446423
shows	1,0,0.0001725476662928134,7.420599584446424e-05
shults	1,0,0.0001725476662928134,7.420599584446424e-05
siberia	0,1,8.62738331464067e-05,0.00014841199168892847
sick	0,1,8.62738331464067e-05,0.00014841199168892847
sight	0,1,8.62738331464067e-05,0.00014841199168892847
signature	0,1,8.62738331464067e-05,0.00014841199168892847
significance	1,0,0.0001725476662928134,7.420599584446424e-05
significant	3,1,0.0003450953325856268,0.00014841199168892847
signups	0,1,8.62738331464067e-05,0.00014841199168892847
single	1,3,0.0001725476662928134,0.00029682398337785694
sit	0,1,8.62738331464067e-05,0.00014841199168892847
sites	0,26,8.62738331464067e-05,0.002003561887800534
skilling	1,0,0.0001725476662928134,7.420599584446424e-05
skinner	3,0,0.0003450953325856268,7.420599584446424e-05
sleep	0,2,8.62738331464067e-05,0.0002226179875333927
slipped	0,1,8.62738331464067e-05,0.00014841199168892847
slow	3,0,0.0003450953325856268,7.420599584446424e-05
small	0,2,8.62738331464067e-05,0.0002226179875333927
smith	6,0,0.0006039168320248468,7.420599584446424e-05
smithc	1,0,0.0001725476662928134,7.420599584446424e-05
smoker	0,1,8.62738331464067e-05,0.00014841199168892847
snowboard	1,0,0.0001725476662928134,7.420599584446424e-05
soap	0,2,8.62738331464067e-05,0.0002226179875333927
softwares	0,1,8.62738331464067e-05,0.00014841199168892847
sometime	2,0,0.0002588214994392201,7.420599584446424e-05
son	0,9,8.62738331464067e-05,0.0007420599584446423
soon	5,3,0.0005176429988784402,0.00029682398337785694
soundmax	0,1,8.62738331464067e-05,0.00014841199168892847
source	3,1,0.0003450953325856268,0.00014841199168892847
southern	1,0,0.0001725476662928134,7.420599584446424e-05
southwest	1,0,0.0001725476662928134,7.420599584446424e-05
specials	0,3,8.62738331464067e-05,0.00029682398337785694
specifically	0,2,8.62738331464067e-05,0.0002226179875333927
splitting	0,1,8.62738331464067e-05,0.00014841199168892847
spoke	1,0,0.0001725476662928134,7.420599584446424e-05
sponsorship	0,3,8.62738331464067e-05,0.00029682398337785694
spotlight	0,1,8.62738331464067e-05,0.00014841199168892847
spp	1,0,0.0001725476662928134,7.420599584446424e-05
spread	1,0,0.0001725476662928134,7.420599584446424e-05
sql	0,1,8.62738331464067e-05,0.00014841199168892847
st	1,1,0.0001725476662928134,0.00014841199168892847
stability	0,3,8.62738331464067e-05,0.00029682398337785694
standard	1,2,0.0001725476662928134,0.0002226179875333927
start	1,8,0.0001725476662928134,0.0006678539626001781
started	0,3,8.62738331464067e-05,0.00029682398337785694
starting	0,1,8.62738331464067e-05,0.00014841199168892847
stated	2,0,0.0002588214994392201,7.420599584446424e-05
statement	0,1,8.62738331464067e-05,0.00014841199168892847
states	1,2,0.0001725476662928134,0.0002226179875333927
stearns	2,0,0.0002588214994392201,7.420599584446424e-05
stefkatz	1,0,0.0001725476662928134,7.420599584446424e-05
stella	6,0,0.0006039168320248468,7.420599584446424e-05
step	1,1,0.0001725476662928134,0.00014841199168892847
stil	0,1,8.62738331464067e-05,0.00014841199168892847
still	7,4,0.0006901906651712536,0.00037102997922232116
stilled	0,1,8.62738331464067e-05,0.00014841199168892847
stores	0,3,8.62738331464067e-05,0.00029682398337785694
stories	0,4,8.62738331464067e-05,0.00037102997922232116
stove	0,1,8.62738331464067e-05,0.00014841199168892847
straight	4,0,0.0004313691657320335,7.420599584446424e-05
strain	0,1,8.62738331464067e-05,0.00014841199168892847
strangas	1,0,0.0001725476662928134,7.420599584446424e-05
strange	0,2,8.62738331464067e-05,0.0002226179875333927
strategic	1,2,0.0001725476662928134,0.0002226179875333927
strategies	0,2,8.62738331464067e-05,0.0002226179875333927
street	1,0,0.0001725476662928134,7.420599584446424e-05
strength	0,1,8.62738331464067e-05,0.00014841199168892847
stretch	1,1,0.0001725476662928134,0.00014841199168892847
strictly	1,0,0.0001725476662928134,7.420599584446424e-05
strong	1,1,0.0001725476662928134,0.00014841199168892847
stuff	3,1,0.0003450953325856268,0.00014841199168892847
stukm	0,1,8.62738331464067e-05,0.00014841199168892847
style	0,1,8.62738331464067e-05,0.00014841199168892847
submissions	0,2,8.62738331464067e-05,0.0002226179875333927
submit	1,5,0.0001725476662928134,0.0004452359750667854
subscribed	0,2,8.62738331464067e-05,0.0002226179875333927
subscribers	0,1,8.62738331464067e-05,0.00014841199168892847
subscription	0,7,8.62738331464067e-05,0.0005936479667557139
substantial	0,2,8.62738331464067e-05,0.0002226179875333927
succeeded	1,0,0.0001725476662928134,7.420599584446424e-05
successfully	0,1,8.62738331464067e-05,0.00014841199168892847
such	1,3,0.0001725476662928134,0.00029682398337785694
sue	2,0,0.0002588214994392201,7.420599584446424e-05
sugar	2,1,0.0002588214994392201,0.00014841199168892847
sunrise	0,1,8.62738331464067e-05,0.00014841199168892847
superb	0,1,8.62738331464067e-05,0.00014841199168892847
supervisor	4,0,0.0004313691657320335,7.420599584446424e-05
suppliers	6,0,0.0006039168320248468,7.420599584446424e-05
supports	2,0,0.0002588214994392201,7.420599584446424e-05
suppressant	0,1,8.62738331464067e-05,0.00014841199168892847
suprervisagra	0,1,8.62738331464067e-05,0.00014841199168892847
sure	4,7,0.0004313691657320335,0.0005936479667557139
sweet	0,3,8.62738331464067e-05,0.00029682398337785694
sylg	0,1,8.62738331464067e-05,0.00014841199168892847
systems	3,2,0.0003450953325856268,0.0002226179875333927
tablet	1,0,0.0001725476662928134,7.420599584446424e-05
taken	2,0,0.0002588214994392201,7.420599584446424e-05
talent	2,0,0.0002588214994392201,7.420599584446424e-05
tall	0,1,8.62738331464067e-05,0.00014841199168892847
tang	5,0,0.0005176429988784402,7.420599584446424e-05
tantalum	0,1,8.62738331464067e-05,0.00014841199168892847
tarrif	2,0,0.0002588214994392201,7.420599584446424e-05
taylorja	1,0,0.0001725476662928134,7.420599584446424e-05
teacher	0,1,8.62738331464067e-05,0.00014841199168892847
team	16,0,0.001466655163488914,7.420599584446424e-05
tears	0,1,8.62738331464067e-05,0.00014841199168892847
technical	0,2,8.62738331464067e-05,0.0002226179875333927
tele	0,1,8.62738331464067e-05,0.00014841199168892847
tendererlycopodium	0,1,8.62738331464067e-05,0.00014841199168892847
terminate	0,1,8.62738331464067e-05,0.00014841199168892847
terms	5,0,0.0005176429988784402,7.420599584446424e-05
testimonials	0,2,8.62738331464067e-05,0.0002226179875333927
texas	1,0,0.0001725476662928134,7.420599584446424e-05
text	2,13,0.0002588214994392201,0.0010388839418224993
textures	0,1,8.62738331464067e-05,0.00014841199168892847
thank	4,2,0.0004313691657320335,0.0002226179875333927
thanking	1,2,0.0001725476662928134,0.0002226179875333927
the	453,535,0.03916832024846864,0.03977441377263283
their	12,24,0.001121559830903287,0.0018551498961116059
these	22,18,0.001984298162367354,0.0014099139210448203
thickness	0,1,8.62738331464067e-05,0.00014841199168892847
thimble	0,1,8.62738331464067e-05,0.00014841199168892847
thought	1,1,0.0001725476662928134,0.00014841199168892847
throughout	0,2,8.62738331464067e-05,0.0002226179875333927
thunder	0,1,8.62738331464067e-05,0.00014841199168892847
timekeeping	2,0,0.0002588214994392201,7.420599584446424e-05
timely	2,0,0.0002588214994392201,7.420599584446424e-05
times	2,2,0.0002588214994392201,0.0002226179875333927
timesheets	1,0,0.0001725476662928134,7.420599584446424e-05
timing	1,0,0.0001725476662928134,7.420599584446424e-05
timshometownstories	0,2,8.62738331464067e-05,0.0002226179875333927
tinned	0,1,8.62738331464067e-05,0.00014841199168892847
title	1,3,0.0001725476662928134,0.00029682398337785694
toilet	0,1,8.62738331464067e-05,0.00014841199168892847
told	2,3,0.0002588214994392201,0.00029682398337785694
tone	1,0,0.0001725476662928134,7.420599584446424e-05
top	2,4,0.0002588214994392201,0.00037102997922232116
toronto	0,1,8.62738331464067e-05,0.00014841199168892847
toward	0,1,8.62738331464067e-05,0.00014841199168892847
towel	0,1,8.62738331464067e-05,0.00014841199168892847
tower	0,2,8.62738331464067e-05,0.0002226179875333927
town	1,2,0.0001725476662928134,0.0002226179875333927
toy	0,1,8.62738331464067e-05,0.00014841199168892847
tracks	0,2,8.62738331464067e-05,0.0002226179875333927
trade	3,14,0.0003450953325856268,0.0011130899376669634
trader	4,0,0.0004313691657320335,7.420599584446424e-05
traffic	0,7,8.62738331464067e-05,0.0005936479667557139
tramadol	0,2,8.62738331464067e-05,0.0002226179875333927
trans	1,0,0.0001725476662928134,7.420599584446424e-05
transact	1,0,0.0001725476662928134,7.420599584446424e-05
transcanada	2,0,0.0002588214994392201,7.420599584446424e-05
transco	2,0,0.0002588214994392201,7.420599584446424e-05
transmissions	1,0,0.0001725476662928134,7.420599584446424e-05
transport	2,1,0.0002588214994392201,0.00014841199168892847
transporting	1,0,0.0001725476662928134,7.420599584446424e-05
trash	0,1,8.62738331464067e-05,0.00014841199168892847
travel	1,2,0.0001725476662928134,0.0002226179875333927
traveling	0,1,8.62738331464067e-05,0.00014841199168892847
treasonous	0,1,8.62738331464067e-05,0.00014841199168892847
tree	1,1,0.0001725476662928134,0.00014841199168892847
trial	0,3,8.62738331464067e-05,0.00029682398337785694
trip	2,0,0.0002588214994392201,7.420599584446424e-05
trisha	1,0,0.0001725476662928134,7.420599584446424e-05
trista	2,0,0.0002588214994392201,7.420599584446424e-05
truly	0,1,8.62738331464067e-05,0.00014841199168892847
trunk	0,2,8.62738331464067e-05,0.0002226179875333927
truth	0,2,8.62738331464067e-05,0.0002226179875333927
try	2,6,0.0002588214994392201,0.0005194419709112497
trying	1,2,0.0001725476662928134,0.0002226179875333927
tuneful	0,1,8.62738331464067e-05,0.00014841199168892847
tungsten	0,1,8.62738331464067e-05,0.00014841199168892847
turner	1,0,0.0001725476662928134,7.420599584446424e-05
twice	0,2,8.62738331464067e-05,0.0002226179875333927
